OTU_id	DC001	DC003	DC004	DC005	DC006	DC007	DC009	DC010	DC011	DC013	DC015	DC016	DC017	DC018	DC019	DC020	DC021	DC022	DC023	DC024	DC026	DC027	DC029	DC032	DC033	DC034	DC035	DC036	DC037	DC038	DC039	DC041	DC042	DC044	DC048	DC049	DC050	DC052	DC054	DC056	DC057	DC058	DC060	DC061	DC063	DC064	DC065	DC066	DC067	DC068	DC069	DC070	DC071	DC072	DC073	DC075	DC076	DC077	DC078	DC079	DC081	DC082	DC083	DC085	DC087	DC090	DC092	DC094	DC095	DC096	DC097	DC098	DC099	DC100	DC101	DC102	DC103	DC104	DC105	DC106	DC107	DC108	DC109	DC110	DC111	DC112	DC113	DC114	DC115	DC117	DC118	DC119	DC120	DC121	DC123	DC125	DC126	DC127	DC128	DC131	DC135	DC136	DC137	DC138	DC139	DC140	DC141	DC145	DC147	DC148	DC149	DC150	DC151	DC152	DC153	DC154	DC155	DC156	DC158	DC159	DC160	DC161	DC162	DC163	DC164	DC165	DC167	DC168	DC169	DC170	DC171	DC172	DC173	DC174	DC175	DC176	DC177	DC178	DC179	DC181	DC183	DC185	DC186	DC187	DC188	DC189	DC193	DC194	DC195	DC196	DC198	DC199	DC200	DC201	DC202	DC203	DC204	DC205	DC206	DC208	DC209	DC211	DC212	DC213	DC214	DC215	DC216	DC217	DC218	DC219	DC221	DC223	DC224	DC226	DC229	DC230	DC231	DC232	DC234	DC235	DC239	DC241	DC243	DC244	DC245	DC246	DC247	DC248	DC249	DC252	DC253	DC254	DC255	DC257	DC259	DC261	DC263	DC265	DC266	DC267	DC268	DC269	DC270	DC271	DC273	DC274	DC276	DC277	DC279	DC281	DC282	DC283	DC285	DC287	DC288	DC290	DC291	DC292	DC293	DC294	DC296	DC297	DC298	DC300	DC302	DC305	DC307	DC308	DC310	DC312	DC313	DC314	DC317	DC318
Coprobacillus_cateniformis	0	0	0	0	0	0	0	0	0	0	0	11767.768313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410.57249	0	0	0	0	0	0	0	0	0	0	0	615.647362	0	3046.637888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5150.945114	0	0	0	0	0	0	0	0	13632.702096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5225.319728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5416.423293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16254.496076	5651.301453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448.332721	0	0	0	0	3056.073874	0	0	0	0	0	0	0	0
Dielma_fastidiosa	0	0	0	0	0	0	0	0	0	0	0	0	5176.794988	0	0	0	0	0	0	0	0	29872.644417	1433.545697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619.128467	5094.141868	0	0	0	0	0	0	0	0	0	0	492.790445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532.837936	6879.73907	9422.611083	0	0	0	0	0	11158.680042	10956.102415	0	0	0	0	2550.375256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339.418728	0	0	0	0	0	0	0	0	0	1252.800477	0	0	0	0	0	0	1285.042898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549944.635805	8659.581246	0	56973.467644	0	0	0	0	0	0	15304.836838	0	0	0	0	0	0	0	0	0	0	0	0	0	13846.47163	0	1066.59624	0	0	0	9175.86888	0	0	1053.652837	0	0	0	0	1492.1005	0	27403.851052	0	14984.498845	2458.875723	0	0	2282.633518	8889.134515	0	0	6144.200327	1047.970574	0	0	0	3458.495021	5432.308763	0	0	0	0	0	41915.371675	0	0	9297.960554	0	0	0	0	0	0	0	0	0	1469.501502	0	6089.779376	0	21309.224933	0	0	0	0
Clostridium_innocuum	86918.743757	1252.398454	256478.587826	9835.653641	0	52150.106323	891.410833	24629.321744	209015.626635	8850.652688	84.717283	94268.596666	5729.75217	45825.68093	1780.492206	11523.162189	0	5019.534064	1405.926945	19822.406716	44627.018683	39662.630568	8791.84474	2507.029351	1198.458971	2452.692497	3160.600143	19705.994054	0	5962.412979	0	0	554.073877	2554.658553	26674.857807	4307.70892	9761.400979	3860.445248	0	11846.578402	1029.912077	5201.613949	8267.214211	2052.880463	8642.592283	45288.866637	6808.852877	1079.80322	8883.314251	0	2880.150393	580.177983	471660.103885	0	6032.60787	22435.049093	9224.204254	29594.06156	4884.409035	0	4941.275526	0	0	5532.760565	0	13567.028427	160.836526	36946.844718	0	0	174890.028711	0	492.243454	0	1843.264389	0	1659.063575	738.351859	26618.234443	1556.473487	0	6275.584236	0	0	178996.478913	58313.882429	0	0	0	0	0	5736.855422	0	0	208381.707924	2425.418474	7654.126581	0	3766.973175	16615.939568	586.037545	59408.552717	152578.49215	0	0	116924.709081	1839.184565	810.226961	6226.61197	667.938461	0	1600.643387	0	0	0	30075.267257	0	0	17373.191407	2213.272603	7654.145065	0	0	3717.468135	13294.004139	439.806185	0	42366.612577	7167.957814	1262.497531	383220.764599	0	0	1715.26703	3244.31939	267717.85487	449.937387	0	1695.775792	13681.610771	2387.221054	2355.469069	3378.058384	0	17260.300925	0	1151.324685	613.704733	0	0	946607.962247	0	0	2855.169434	123202.951737	0	0	4122.322294	131.528169	0	20104.490169	0	0	2837.373926	1227.933197	53495.904105	21511.748146	0	1082.078234	0	0	29993.873844	0	73641.438698	7920.083318	6766.308351	29493.329222	2292.446466	13937.521049	0	0	4378.735577	9575.062702	0	11538.674771	1415.999356	0	2700.580546	10254.7998	3189.581386	37771.214516	219.468018	937.588381	46662.553933	2153.52326	0	3117.854357	30205.720387	2495.701759	1236.659349	988.042825	10869.64828	6094.60923	2511.290276	563038.082745	348350.154731	68657.773114	71.75436	0	2668.547656	0	0	28674.932007	0	0	111637.25119	0	81515.75557	0	128.145636	157215.340901	1115.500992	30842.429572	719.853351	5618.943994	0	0	0	16203.860347	45621.217641	165.661142	74555.715595	0	0
Clostridium_spiroforme	0	0	2280.775077	0	0	0	0	0	1385.496017	0	0	0	0	4152.70291	6657.23018	0	0	0	0	0	0	0	0	1335.306983	0	0	0	0	0	998.194209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.553437	2317.379297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24674.023169	0	0	0	0	0	0	0	0	0	0	1066.501204	0	0	0	0	0	0	0	0	0	0	0	0	0	280.458596	0	0	0	0	0	0	0	0	0	0	0	0	1078.26935	0	0	0	0	0	0	0	0	0	0	25807.876777	0	0	0	0	0	0	0	4029.276097	632.990246	0	0	0	0	0	0	0	0	0	0	0	458.410781	0	57.646048	0	0	0	3079.546114	0	0	0	0	0	0	2753.08862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068.581431	0	0	0	0	0	0	0	0	0	0	0	0	2914.114692	0	0	0	532.408588	0	36016.002125	0	14629.278505	0	0	0	202.546743	0	0	0	0	0	0	0	15116.459516	0	0	0	0	0	0	0	0	0	0	0	1121.373319	0	0	0	0	0	0	896.86647	0	0	0	3245.315673	0	5915.86957	0	2781.554826	0	0
Erysipelatoclostridium_ramosum	34611.484021	60.511199	51078.500891	0	0	0	0	717.98819	65964.035379	2609.909702	0	2449.971912	7157.267745	1692.09531	2068.690521	0	0	0	8154.376281	0	8522.691673	12004.282422	1925.615946	0	0	16335.560924	16706.029326	23070.862877	0	1325.90956	0	0	0	0	0	0	4624.614353	2859.473581	1304.27285	0	734.88518	0	0	32319.318712	52239.94898	1202.082982	2351.21759	412.525359	0	0	0	18525.438208	3477.225562	0	0	1983.286472	0	16378.637938	736.357357	0	8895.499668	0	0	0	0	0	0	6785.595065	0	0	161239.657048	0	0	0	0	0	0	0	0	1269.148174	236.660111	26656.200716	0	0	0	729.157735	0	0	0	0	0	0	0	273.693351	0	0	329.389078	0	0	0	0	9451.729699	4603.785684	0	0	28426.707602	0	0	1973.547734	0	0	0	0	0	0	4162.144585	0	0	0	218706.243689	5583.144276	0	16915.573665	0	0	31507.310638	0	15522.214684	8556.807897	0	24129.785827	16642.794449	412.939395	0	0	28060.771686	1325.64197	0	0	0	8896.117989	1315.08819	4683.164899	0	491.665193	0	0	0	0	0	539.346599	52636.074544	0	84504.353844	45442.988438	0	0	0	3562.407018	0	0	0	0	0	1641.742187	10237.265602	2994.030714	0	0	0	0	14227.146166	0	5442.990666	16458.239437	0	5872.756624	0	0	0	0	0	0	0	0	0	0	0	7789.442837	4760.839413	0	0	9866.426187	25598.283635	0	0	0	24101.00744	0	0	2088.131743	0	842.464108	0	0	63173.123189	0	3379.630356	0	0	0	0	46890.474915	0	0	0	0	2920.183241	0	0	0	9849.175067	0	0	16789.873363	0	0	0	1278.723589	0	0	0	0	0
Erysipelothrix_larvae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2101.964821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419.663226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3953.724078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalicoccus_pleomorphus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16208.839266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	770.713829	0	0	0	0	0	43218.376766	0
Faecalitalea_cylindroides	0	0	0	30377.574563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17477.415322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156000.905075	0	0	0	0	0	0	0	0	719.005277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102066.658488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23828.118032	0	0	52359.283263	0	0	0	0	0	0	0	0	0	0	0	169350.014142	0	0	0	0	0	80232.573305	0	0	17373.625724	241876.967614	0	0	87430.008082	0	69478.416114	0	0	0	53604.279861	0	0	18148.575312	23894.68852	0	0	0	597319.324075	0	0	75264.39451	0
Holdemanella_biformis	0	0	0	3325.502643	1431.129649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248009.495015	3835.632164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25970.750549	0	0	0	0	0	0	0	3646.233895	0	0	0	0	0	0	0	0	0	0	0	0	11523.95652	0	0	0	0	55403.661525	0	0	0	336.810907	0	6554.455283	0	0	0	0	183068.861486	0	0	0	0	0	0	0	0	0	0	0	0	2364.432114	0	0	0	4116.106695	0	45073.627434	0	681.650396	0	89039.403433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6610.848727	0	0	0	0	0	0	0	0	0	573605.138088	0	0	0	10479.948242	4346.262197	0	0	0	0	38028.587896	35069.352365	0	0	0	0	0	217929.030527	185920.195889	0	29925.146428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35096.621277	0	14862.506822	0	0	0	0	0	0	0	0	0	0	3672.836106	0	0	0	0	0	3615.248983	0	0	0	0	0	0	0	0	17901.926768	0	0	6133.3277	0	0	0	718500.340751	0	0	0
Holdemania_filiformis	0	0	0	3337.575867	4813.161189	0	3488.678736	0	0	9062.517504	0	2847.104456	0	3714.856145	0	5608.767987	0	0	603.479753	0	0	0	876.055704	0	0	5237.801193	0	0	1137.031875	0	0	0	214.424875	0	18015.964759	0	712.637892	0	28136.450954	852.633907	0	607.658355	3052.048014	4348.551434	3138.177876	1355.795891	1785.710858	772.942252	0	0	2335.221757	0	0	2520.607823	1014.765825	0	0	0	0	0	0	3988.698583	2609.232823	8208.790357	0	0	0	0	2550.540277	0	0	0	0	0	0	173.75711	425.578352	0	3056.89273	464.022698	0	0	0	0	6811.496753	6140.850905	0	0	0	0	0	0	17644.581849	0	0	4371.393762	480.532801	0	0	0	0	2853.78639	4710.882399	0	0	0	0	2775.427362	0	0	0	0	0	0	0	3221.889425	0	0	6410.034345	0	0	0	0	0	4149.940898	0	0	0	0	0	0	7101.101003	3419.138191	2643.44183	8727.845847	0	4114.51007	6215.177129	0	502.856339	0	5432.775434	661.776625	6234.166305	7056.150631	1092.882319	0	1431.42927	2958.336115	0	0	1785.089116	0	0	4982.551612	0	0	5010.464902	1901.585223	0	10359.862934	0	724.295893	0	10601.606397	0	0	0	0	0	0	0	9199.659541	5612.357673	9060.50968	940.070663	14412.003848	4195.423532	101.849891	4103.695249	169.22709	3456.896508	0	0	0	0	0	4326.374116	0	1927.868431	3694.824528	5600.654988	0	27558.299818	0	0	0	1134.78313	1156.715703	0	12930.11919	4061.90145	4710.140241	0	0	608.914059	0	0	1800.988766	1008.841187	0	0	15175.671939	9182.687688	0	6210.330624	421.692908	4039.877754	0	1403.194714	10994.826258	3481.423183	1413.791627	11063.319938	11076.071328	0	1007.109247	10417.62184	656.099014	2996.51201	0	0	0	0
Massiliomicrobiota_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494.29529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4202.98744	0	0	5275.771686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4286.445425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768.332272	896.864495	0	0	0	0	3145.16403	0	0	0	5679.71834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Turicibacter_sanguinis	0	0	0	0	0	1511.231963	0	0	0	0	0	0	0	0	0	0	289.940305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11276.736784	0	0	0	0	0	0	0	0	0	0	0	0	11738.62444	0	1676.875657	0	0	0	0	0	0	0	0	0	0	0	0	0	9699.57498	0	0	0	0	3210.312407	0	0	0	0	0	0	0	0	0	0	5367.521585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457.801744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19890.815203	0	0	0	0	0	16164.35869	0	0	0	3546.116777	0	0	0	0	0	0	0	0	3201.555024	0	0	0	0	0	0	0	0	0	0	17773.439214	1248.127168	0	0	0	0	0	0	394.916075	0	0	0	3935.794418	0	0	0	0	0	0	0	0	12584.854593	0	0	0	0	0	0	0	0	1227.319058	0	0	0	0	0	0	0	0	86024.596312	47475.965635	0	0	0	0	0	0	0	0	0	2093.616657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504.979574	0	0	0	0	0	0	7497.012331	0	0
Firmicutes_bacterium_CAG_110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11260.040816	110320.453761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10917.652891	0	0	0	0	28213.058483	320931.93933	0	0	0	0	0	0	0	0	0	0	0	0	0	11488.809771	0	0	0	0	11793.8357	0	0	0	0	0	0	0	0	0	0	0	0	71.867295	0	0	183468.17517	0	0	0	0	0	0	0	2976.126616	0	0	0	0	0	0	10511.218568	0	0	0	0	10948.731645	0	0	0	0	0	0	606.604207	0	0	0	0	32997.219044	0	295924.71582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100559.856969	170645.122246	0	0	114934.59505	265676.666834	0	61933.427301	0	0	0	0	0	0	0	0	0	12775.944416	0	0	0	0	15677.833511	6119.12793	63921.096666	13356.624643	0	21282.367005	0	0	0	0	0	0	0	678130.55565	0	0	6519.95298	0	0	9334.482804	0	0	0	16425.236581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25568.387068	0	0	0	0	0	0	0	2923.856261	0	0	0	0	0	0	0	0	0	0	0	0	180.276877	0
Firmicutes_bacterium_CAG_145	0	0	41951.780305	0	0	189.65421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22586.333102	0	0	707.688639	0	0	0	0	0	19072.467921	0	4278.144874	3699.853221	467.945221	0	0	0	84681.823995	28822.70183	0	0	0	86680.986399	6689.127106	83707.652912	0	0	0	8202.636432	0	92070.440759	4771.044398	0	0	3152.671995	14653.299408	535.101707	6972.737384	52472.254272	0	137109.145196	0	0	0	0	0	6565.114134	1530.090086	0	0	0	1617.543736	21407.480978	0	0	0	47826.40785	471.76898	0	0	0	0	0	0	148.583433	0	63965.213404	0	0	0	0	61986.646524	0	0	0	0	0	0	0	0	0	0	0	36885.469421	7650.785494	0	0	0	0	0	6305.771576	249.49812	0	0	0	0	0	3205.955115	0	7654.829728	202182.441685	0	0	182072.399049	1312.479105	0	0	0	0	7908.329805	0	0	1600.572467	1060.732182	0	0	9059.49642	0	10593.769565	0	159.422373	0	960.867464	28918.231891	0	0	0	0	105.174172	0	0	0	0	0	0	0	0	0	0	0	0	231619.135682	0	0	0	3063.424581	16175.908997	0	0	24216.967467	0	0	0	0	0	0	1495.772527	0	3044.168077	719.175238	5203.550082	0	0	111280.177062	0	10944.466371	21267.295013	0	80038.913834	0	21274.033712	61246.493763	0	0	0	0	2680.854957	0	0	0	0	0	0	12704.351902	6291.697726	0	0	5296.514195	629.435903	0	0	0	32620.765988	0	0	0	6900.204842	0	7528.957995	0	5456.900347	0	0	0	0	14175.860563	6627.384016	723.511202	0
Firmicutes_bacterium_CAG_170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37132.475528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19663.129055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6198.091145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.523537	30183.138069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5600.082847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4392.076511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_424	0	0	73723.339156	0	0	0	0	0	0	0	0	0	147122.70864	0	21759.727206	261624.471108	0	247.431195	95866.1297	0	0	0	0	0	540042.456942	0	159513.964982	436564.919298	0	0	0	0	0	2845.299403	83.116507	0	0	0	75260.952673	0	0	0	0	0	0	75345.744718	0	74402.205275	146561.897264	8663.408868	14044.000125	6707.567906	0	0	0	21103.480871	42907.472311	0	0	0	102597.17028	747.549035	0	0	0	0	0	0	0	13401.295316	0	0	0	0	4055.622364	9362.512444	0	168.451277	0	25318.430522	0	0	0	92.15906	0	693.246326	0	0	0	0	0	1848.417071	16288.752494	4777.19303	0	0	0	0	0	0	0	0	0	0	0	0	19074.176576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2452.804146	52976.462839	0	0	0	0	269518.861525	0	0	122715.296266	0	0	0	0	0	0	0	23471.1647	0	0	0	0	15767.111143	0	0	0	0	0	88822.681612	7184.6002	0	0	0	161619.138918	0	77078.303759	0	0	0	46501.785206	302966.29634	0	0	0	0	0	220569.337464	0	0	0	0	0	6862.549421	41169.635708	0	0	0	134924.635266	0	0	0	0	0	296419.328875	0	0	0	1005923.592107	299064.818554	4579.38904	0	0	74118.149965	0	0	0	0	0	0	2868970.046917	2863.264424	0	0	0	922.059149	0	0	526802.703426	0	1088.486804	0	0	0	163344.680782	0	0	0	0	0	0	0	0	0	0	2869.31143	0	0	0	15891.426323
Firmicutes_bacterium_CAG_555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372777.358336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52670.842151	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_646	0	0	0	0	0	0	0	157420.572755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.797091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38081.643952	0	0	0	0	62581.60427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1573.709612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20838.249094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58144.10935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18533.126585	0	0	0	0	0	0	0	0	0	0	476360.64966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23793.670342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508.360063	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_83	0	0	0	4389.287877	5631.451271	0	19406.565218	0	0	1159652.663617	0	0	4522.10681	0	150477.242566	0	8062.468487	2763.987498	0	0	0	0	44994.562257	0	0	45788.085384	0	0	10064.096532	0	85433.742809	3047.471189	517326.599622	57508.136286	277845.555338	30447.83768	470040.889673	0	60780.252685	0	41893.819374	4769.241658	0	0	331065.162794	0	0	0	574.388961	0	0	37974.425042	66004.662658	26599.500663	9482.811675	0	198861.07282	0	462003.115579	20505.978405	490354.889739	516.512566	79640.733863	0	32987.13846	61278.547672	4886.45537	0	0	253549.357785	0	171762.654008	41717.966216	21168.338034	0	0	0	0	2365.280779	0	0	0	265974.94316	0	0	0	2565.76971	0	2033.306604	118213.567824	0	0	3230.324261	0	0	0	252821.752923	115138.974553	0	0	19020.140021	0	0	137324.470476	14821.095066	0	396936.608957	58142.875831	0	0	208356.381885	224074.555505	0	14474.54547	0	0	47578.910533	14335.014474	0	32944.078583	9254.463856	0	101352.55959	50138.312242	165346.228674	503.502253	0	0	0	587587.083932	0	0	450704.079137	143436.420893	0	0	0	0	0	819.590526	24614.782394	209370.807103	0	31303.543955	0	13466.995176	12059.218875	393430.802841	0	0	1048815.385568	107591.49892	2912.26589	2582.95393	0	38793.597906	2126.567747	175763.879163	15725.418714	2020.29433	0	288205.251379	7351.664382	0	847321.134406	0	798955.239264	93163.379537	5168.025229	449.327759	21168.24049	0	0	0	0	60641.281312	0	32735.149536	0	199926.730314	9126.981054	0	0	91380.89862	0	0	13410.183538	28339.88966	0	0	228546.410373	9175.451351	0	0	214381.47535	0	0	0	126159.126007	0	0	0	16528.203186	0	0	0	0	43899.317448	505939.078538	779107.438063	167663.338931	11918.987705	406128.114928	44796.096602	152296.102908	211625.397908	0	375890.674996	0	109756.737234	0	253801.773264	1377712.724982	99770.494306	18324.341683	0	24245.102686	23283.384812	182627.615395	31683.370548	15692.62816	0	15648.032967	1404.979463
